ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1048,1,0,30,0,-30
1049,1,1,875,1386,511
1050,1,1,1053,1447,394
1051,1,0,5,0,-5
1052,0,0,77,0,-77
1053,0,0,31,0,-31
1054,1,0,39,0,-39
1055,1,1,296,1558,1262
1056,0,0,57,0,-57
1057,1,0,101,0,-101
1058,1,1,666,1864,1198
1059,0,0,6,0,-6
1060,1,0,49,0,-49
1061,0,0,34,0,-34
1062,0,0,71,0,-71
1063,0,0,26,0,-26
1064,1,1,432,1819,1387
1065,1,0,14,0,-14
1066,1,1,44,1257,1213
1067,1,1,164,1248,1084
1068,1,0,4,0,-4
1069,1,1,514,1465,951
1070,1,1,697,1680,983
1071,0,0,112,0,-112
1072,0,0,49,0,-49
1073,1,0,74,0,-74
1074,0,0,26,0,-26
1075,1,1,307,1447,1140
1076,1,1,186,1775,1589
1077,0,0,48,0,-48
1078,0,0,15,0,-15
1079,1,1,995,1269,274
1080,1,1,524,1588,1064
1081,0,0,12,0,-12
1082,1,0,37,0,-37
1083,1,1,742,1504,762
1084,1,0,24,0,-24
1085,1,0,89,0,-89
1086,1,1,114,13678,13564
1087,0,0,61,0,-61
1088,1,0,23,0,-23
1089,0,0,68,0,-68
1090,1,1,365,1274,909
1091,1,0,81,0,-81
1092,1,1,173,1708,1535
1093,0,0,2,0,-2
1094,0,0,30,0,-30
1095,0,0,56,0,-56
1096,0,0,14,0,-14
1097,0,0,88,0,-88
1098,0,0,14,0,-14
1099,0,0,105,0,-105
1100,0,0,48,0,-48
1101,1,1,40,1406,1366
1102,1,0,23,0,-23
1103,1,0,7,0,-7
1104,1,0,7,0,-7
1105,1,1,51,1531,1480
1106,1,1,170,1685,1515
1107,1,1,654,1480,826
1108,1,0,49,0,-49
1109,0,0,9,0,-9
1110,1,0,70,0,-70
1111,1,1,1119,1237,118
1112,0,0,48,0,-48
1113,1,0,52,0,-52
1114,1,1,303,1586,1283
1115,1,1,885,1585,700
1116,1,1,21,1436,1415
1117,0,0,127,0,-127
1118,0,0,35,0,-35
1119,1,1,1085,1420,335
1120,1,0,23,0,-23
1121,1,0,1,0,-1
1122,0,0,74,0,-74
1123,1,0,7,0,-7
1124,1,0,27,0,-27
1125,1,0,35,0,-35
1126,0,0,8,0,-8
1127,1,0,15,0,-15
1128,0,0,12,0,-12
1129,0,0,32,0,-32
1130,1,0,14,0,-14
1131,0,0,71,0,-71
1132,0,0,97,0,-97
1133,0,0,33,0,-33
1134,1,1,228,1426,1198
1135,1,0,3,0,-3
1136,0,0,8,0,-8
1137,1,1,91,1352,1261
1138,0,0,17,0,-17
1139,0,0,57,0,-57
1140,0,0,87,0,-87
1141,0,0,0,0,0
1142,1,0,17,0,-17
1143,0,0,67,0,-67
1144,0,0,0,0,0
1145,1,1,181,1353,1172
1146,0,0,52,0,-52
1147,0,0,45,0,-45
1148,1,0,23,0,-23
1149,1,1,1078,1271,193
1150,0,0,19,0,-19
1151,0,0,69,0,-69
1152,0,0,32,0,-32
1153,1,0,29,0,-29
1154,1,0,6,0,-6
1155,1,0,37,0,-37
1156,1,1,944,1654,710
1157,1,1,383,1419,1036
1158,1,0,36,0,-36
1159,0,0,71,0,-71
1160,0,0,30,0,-30
1161,0,0,25,0,-25
1162,1,1,841,1404,563
1163,1,1,489,1992,1503
1164,1,1,416,2295,1879
1165,1,0,29,0,-29
1166,1,0,27,0,-27
1167,1,1,255,1429,1174
1168,0,0,101,0,-101
1169,1,0,5,0,-5
1170,1,0,25,0,-25
1171,1,1,1133,1300,167
1172,0,0,137,0,-137
1173,1,1,1408,1451,43
1174,1,1,1369,1914,545
1175,0,0,9,0,-9
1176,1,1,154,1266,1112
1177,1,1,884,1259,375
1178,1,0,58,0,-58
1179,1,1,252,1982,1730
1180,0,0,35,0,-35
1181,0,0,7,0,-7
1182,1,0,23,0,-23
1183,0,0,89,0,-89
1184,0,0,24,0,-24
1185,0,0,215,0,-215
1186,0,0,21,0,-21
1187,0,0,124,0,-124
1188,1,1,645,1787,1142
1189,0,0,1,0,-1
1190,1,1,6,1244,1238
1191,0,0,19,0,-19
1192,1,0,50,0,-50
1193,1,0,58,0,-58
1194,1,1,849,1739,890
1195,0,0,35,0,-35
1196,0,0,38,0,-38
1197,1,1,784,1724,940
1198,1,0,48,0,-48
1199,1,1,303,1677,1374
1200,0,0,106,0,-106
1201,1,0,68,0,-68
1202,1,0,27,0,-27
1203,0,0,25,0,-25
1204,1,0,154,0,-154
1205,0,0,28,0,-28
1206,0,0,56,0,-56
1207,1,0,71,0,-71
1208,1,0,148,0,-148
1209,1,0,39,0,-39
1210,1,1,393,1407,1014
1211,0,0,9,0,-9
1212,1,1,74,1682,1608
1213,1,0,10,0,-10
1214,0,0,5,0,-5
1215,1,1,211,1306,1095
1216,1,1,1220,1269,49
1217,1,1,85,1368,1283
1218,0,0,49,0,-49
1219,1,0,290,0,-290
1220,1,0,7,0,-7
1221,0,0,41,0,-41
1222,0,0,109,0,-109
1223,0,0,16,0,-16
1224,0,0,24,0,-24
1225,0,0,20,0,-20
1226,0,0,0,0,0
1227,1,0,101,0,-101
1228,1,1,1087,1257,170
1229,0,0,29,0,-29
1230,0,0,102,0,-102
1231,1,1,875,1436,561
1232,1,1,254,1744,1490
1233,0,0,62,0,-62
1234,1,1,299,1585,1286
1235,1,0,3,0,-3
1236,0,0,11,0,-11
1237,0,0,48,0,-48
1238,1,0,15,0,-15
1239,1,0,3,0,-3
1240,0,0,125,0,-125
1241,0,0,57,0,-57
1242,1,1,56,1622,1566
1243,0,0,35,0,-35
1244,1,1,385,1418,1033
1245,1,1,207,1235,1028
1246,1,1,1759,1974,215
1247,0,0,8,0,-8
1248,1,1,371,1998,1627
1249,0,0,100,0,-100
1250,0,0,99,0,-99
1251,0,0,69,0,-69
1252,1,0,56,0,-56
1253,1,0,2,0,-2
1254,1,0,114,0,-114
1255,0,0,12,0,-12
1256,1,1,1045,1702,657
1257,0,0,3,0,-3
1258,0,0,55,0,-55
1259,0,0,66,0,-66
1260,0,0,13,0,-13
1261,1,1,264,2005,1741
1262,0,0,2,0,-2
1263,1,0,68,0,-68
1264,0,0,79,0,-79
1265,1,0,43,0,-43
1266,0,0,12,0,-12
1267,0,0,4,0,-4
1268,1,1,172,1390,1218
1269,0,0,13,0,-13
1270,1,1,84,1405,1321
1271,0,0,6,0,-6
1272,1,0,15,0,-15
1273,1,1,344,2032,1688
1274,0,0,73,0,-73
1275,0,0,102,0,-102
1276,1,1,53,1508,1455
1277,0,0,32,0,-32
1278,0,0,66,0,-66
1279,1,0,141,0,-141
1280,0,0,17,0,-17
1281,1,1,139,1270,1131
1282,1,1,358,1326,968
1283,1,0,31,0,-31
1284,0,0,146,0,-146
1285,0,0,20,0,-20
1286,1,0,71,0,-71
1287,1,1,1435,1572,137
1288,1,0,90,0,-90
1289,0,0,0,0,0
1290,1,1,617,1497,880
1291,1,1,158,1333,1175
1292,1,0,3,0,-3
1293,1,0,31,0,-31
1294,1,1,63,1649,1586
1295,1,1,763,1308,545
1296,1,1,379,2281,1902
1297,1,0,14,0,-14
1298,0,0,26,0,-26
1299,1,0,156,0,-156
1300,1,0,45,0,-45
1301,1,0,221,0,-221
1302,1,0,65,0,-65
1303,1,1,290,1263,973
1304,1,0,84,0,-84
1305,1,0,47,0,-47
1306,1,1,1188,1265,77
1307,0,0,33,0,-33
1308,1,1,764,3055,2291
1309,1,1,1387,1265,-122
1310,1,1,1245,1578,333
1311,1,1,710,1273,563
1312,1,0,161,0,-161
1313,1,1,1272,1372,100
1314,1,0,50,0,-50
1315,1,1,227,1610,1383
1316,1,1,90,2220,2130
1317,1,0,72,0,-72
1318,1,0,25,0,-25
1319,0,0,150,0,-150
1320,0,0,117,0,-117
1321,1,1,1523,1591,68
1322,0,0,92,0,-92
1323,1,1,357,1418,1061
1324,1,1,563,1342,779
1325,0,0,31,0,-31
1326,0,0,26,0,-26
1327,1,1,964,1414,450
1328,1,1,151,1316,1165
1329,0,0,6,0,-6
1330,0,0,57,0,-57
1331,1,0,92,0,-92
1332,0,0,41,0,-41
1333,1,0,75,0,-75
1334,1,1,838,3380,2542
1335,0,0,27,0,-27
1336,0,0,71,0,-71
1337,1,0,165,0,-165
1338,0,0,29,0,-29
1339,0,0,10,0,-10
1340,0,0,14,0,-14
1341,1,0,54,0,-54
1342,1,0,4,0,-4
1343,1,1,387,1654,1267
1344,0,0,121,0,-121
1345,1,1,302,2016,1714
1346,0,0,21,0,-21
1347,1,0,33,0,-33
1348,0,0,5,0,-5
1349,1,1,116,1937,1821
1350,0,0,34,0,-34
1351,1,0,65,0,-65
1352,1,1,161,1625,1464
1353,0,0,72,0,-72
1354,0,0,21,0,-21
1355,1,0,39,0,-39
1356,1,1,170,1718,1548
1357,1,0,17,0,-17
1358,0,0,56,0,-56
1359,1,0,131,0,-131
1360,0,0,64,0,-64
1361,1,0,106,0,-106
1362,1,0,10,0,-10
1363,1,1,598,1381,783
1364,1,1,1149,3790,2641
1365,0,0,1,0,-1
1366,1,0,103,0,-103
1367,1,1,429,1494,1065
1368,1,1,1940,1684,-256
1369,1,1,892,1907,1015
1370,1,1,817,1524,707
1371,1,0,23,0,-23
1372,1,0,10,0,-10
1373,0,0,48,0,-48
1374,1,0,94,0,-94
1375,0,0,35,0,-35
1376,1,1,570,1314,744
1377,0,0,64,0,-64
1378,1,0,0,0,0
1379,1,1,141,1517,1376
1380,0,0,67,0,-67
1381,1,0,77,0,-77
1382,1,0,2,0,-2
1383,0,0,267,0,-267
1384,1,0,48,0,-48
1385,0,0,35,0,-35
1386,0,0,9,0,-9
1387,0,0,71,0,-71
1388,0,0,173,0,-173
1389,1,1,297,2301,2004
1390,0,0,9,0,-9
1391,1,1,592,1267,675
1392,1,1,707,2378,1671
1393,1,0,39,0,-39
1394,1,0,30,0,-30
1395,0,0,13,0,-13
1396,1,0,48,0,-48
1397,1,1,225,1256,1031
1398,1,0,13,0,-13
1399,0,0,57,0,-57
1400,1,1,399,1367,968
1401,1,1,999,1512,513
1402,1,1,167,1442,1275
1403,1,0,5,0,-5
1404,1,1,115,1303,1188
1405,1,0,242,0,-242
1406,1,0,10,0,-10
1407,1,0,21,0,-21
1408,1,0,25,0,-25
1409,1,0,49,0,-49
1410,0,0,215,0,-215
1411,0,0,37,0,-37
1412,1,0,29,0,-29
1413,1,1,198,1322,1124
1414,1,1,27,1274,1247
1415,1,1,1178,1512,334
1416,1,0,181,0,-181
1417,0,0,22,0,-22
1418,0,0,7,0,-7
1419,1,0,31,0,-31
1420,0,0,55,0,-55
1421,0,0,17,0,-17
1422,1,0,68,0,-68
1423,0,0,15,0,-15
1424,1,0,11,0,-11
1425,0,0,2,0,-2
1426,1,1,431,1350,919
1427,1,0,16,0,-16
1428,0,0,94,0,-94
1429,1,1,421,1278,857
1430,1,1,726,1245,519
1431,1,0,45,0,-45
1432,1,1,2173,1747,-426
1433,1,1,431,1560,1129
1434,1,0,8,0,-8
1435,0,0,5,0,-5
1436,0,0,262,0,-262
1437,0,0,36,0,-36
1438,1,0,1,0,-1
1439,0,0,13,0,-13
1440,1,0,31,0,-31
1441,0,0,11,0,-11
1442,0,0,93,0,-93
1443,1,1,22,2294,2272
1444,1,0,37,0,-37
1445,1,1,285,1272,987
1446,1,1,404,1313,909
1447,0,0,45,0,-45
1448,1,1,582,2151,1569
1449,0,0,14,0,-14
1450,1,1,72,2141,2069
1451,1,0,133,0,-133
1452,1,1,165,2113,1948
1453,0,0,57,0,-57
1454,1,1,314,2477,2163
1455,1,1,265,1609,1344
1456,1,0,32,0,-32
1457,1,0,26,0,-26
1458,0,0,37,0,-37
1459,1,1,514,7437,6923
1460,1,0,86,0,-86
1461,1,1,341,1282,941
1462,1,1,660,1431,771
1463,1,0,72,0,-72
1464,1,0,12,0,-12
1465,0,0,8,0,-8
1466,1,0,65,0,-65
1467,0,0,77,0,-77
1468,1,0,177,0,-177
1469,0,0,7,0,-7
1470,0,0,4,0,-4
1471,0,0,54,0,-54
1472,1,0,16,0,-16
1473,0,0,80,0,-80
1474,1,0,58,0,-58
1475,1,1,797,1297,500
1476,0,0,33,0,-33
1477,0,0,12,0,-12
1478,0,0,28,0,-28
1479,1,1,149,1628,1479
1480,1,0,11,0,-11
1481,0,0,29,0,-29
1482,0,0,7,0,-7
1483,1,1,280,1660,1380
1484,1,0,40,0,-40
1485,0,0,10,0,-10
1486,0,0,32,0,-32
1487,1,1,196,1660,1464
1488,1,1,775,1634,859
1489,1,0,102,0,-102
1490,1,1,318,2858,2540
1491,1,1,262,1254,992
1492,1,1,412,1878,1466
1493,0,0,18,0,-18
1494,0,0,181,0,-181
1495,0,0,7,0,-7
1496,1,0,65,0,-65
1497,0,0,10,0,-10
1498,1,0,10,0,-10
1499,0,0,58,0,-58
1500,1,1,909,1369,460
1501,1,1,1086,1508,422
1502,1,1,262,1411,1149
1503,1,0,68,0,-68
1504,1,1,271,2028,1757
1505,0,0,45,0,-45
1506,1,0,102,0,-102
1507,1,0,118,0,-118
1508,1,0,40,0,-40
1509,1,0,131,0,-131
1510,1,1,218,1356,1138
1511,0,0,53,0,-53
1512,0,0,4,0,-4
1513,1,0,5,0,-5
1514,1,1,705,1621,916
1515,1,0,66,0,-66
1516,0,0,12,0,-12
1517,1,0,112,0,-112
1518,1,1,578,1258,680
1519,0,0,3,0,-3
1520,1,1,658,1421,763
1521,0,0,30,0,-30
1522,0,0,5,0,-5
1523,1,1,144,1499,1355
1524,1,1,392,1383,991
1525,1,1,917,1703,786
1526,1,1,150,1239,1089
1527,0,0,27,0,-27
1528,0,0,97,0,-97
1529,0,0,15,0,-15
1530,1,0,1,0,-1
1531,0,0,73,0,-73
1532,1,0,43,0,-43
1533,1,0,74,0,-74
1534,1,1,424,4247,3823
1535,1,1,92,1943,1851
1536,1,1,311,1524,1213
1537,1,1,113,1247,1134
1538,1,1,285,1694,1409
1539,0,0,48,0,-48
1540,1,1,368,1240,872
1541,1,0,16,0,-16
1542,1,1,587,1719,1132
1543,1,1,209,1377,1168
1544,1,0,48,0,-48
1545,1,0,33,0,-33
1546,1,0,45,0,-45
1547,1,0,58,0,-58
1548,1,0,41,0,-41
1549,0,0,14,0,-14
1550,0,0,135,0,-135
1551,0,0,18,0,-18
1552,1,0,25,0,-25
1553,1,0,50,0,-50
1554,0,0,103,0,-103
1555,1,1,263,1244,981
1556,1,0,22,0,-22
1557,1,1,710,1288,578
1558,0,0,26,0,-26
1559,1,1,99,3268,3169
1560,0,0,52,0,-52
1561,0,0,29,0,-29
1562,1,1,695,1566,871
1563,1,1,95,1461,1366
1564,1,0,32,0,-32
1565,1,1,1504,1287,-217
1566,1,0,27,0,-27
1567,1,1,409,1968,1559
1568,0,0,49,0,-49
1569,0,0,148,0,-148
1570,1,0,0,0,0
1571,1,1,883,1242,359
1572,0,0,7,0,-7
1573,0,0,20,0,-20
1574,1,0,42,0,-42
1575,0,0,78,0,-78
1576,0,0,95,0,-95
1577,1,1,118,1571,1453
1578,0,0,50,0,-50
1579,1,1,703,1394,691
1580,1,0,23,0,-23
1581,1,0,36,0,-36
1582,0,0,11,0,-11
1583,1,0,51,0,-51
1584,1,0,126,0,-126
1585,0,0,2,0,-2
1586,1,1,853,2642,1789
1587,1,1,89,1270,1181
1588,0,0,19,0,-19
1589,1,1,728,2722,1994
1590,0,0,97,0,-97
1591,1,0,27,0,-27
1592,0,0,12,0,-12
1593,1,1,661,1659,998
1594,1,1,303,3133,2830
1595,1,1,366,1520,1154
1596,1,0,36,0,-36
1597,1,0,80,0,-80
1598,0,0,20,0,-20
1599,0,0,32,0,-32
1600,0,0,0,0,0
1601,1,1,324,1362,1038
1602,1,1,478,1323,845
1603,0,0,15,0,-15
1604,1,0,5,0,-5
1605,0,0,5,0,-5
1606,1,1,360,2135,1775
1607,1,0,3,0,-3
1608,1,0,23,0,-23
1609,1,0,41,0,-41
1610,1,0,1,0,-1
1611,1,1,801,1486,685
1612,0,0,37,0,-37
1613,1,1,95,1327,1232
1614,0,0,8,0,-8
1615,0,0,5,0,-5
1616,1,0,0,0,0
1617,0,0,54,0,-54
1618,0,0,18,0,-18
1619,1,1,1387,1466,79
1620,1,1,455,1719,1264
1621,1,0,45,0,-45
1622,1,0,18,0,-18
1623,1,1,172,1572,1400
1624,0,0,92,0,-92
1625,0,0,69,0,-69
1626,0,0,109,0,-109
1627,0,0,57,0,-57
1628,1,0,51,0,-51
1629,0,0,18,0,-18
1630,1,1,486,1500,1014
1631,0,0,27,0,-27
1632,0,0,26,0,-26
1633,0,0,36,0,-36
1634,1,0,54,0,-54
1635,0,0,95,0,-95
1636,0,0,77,0,-77
1637,0,0,31,0,-31
1638,1,1,149,1645,1496
1639,0,0,87,0,-87
1640,0,0,121,0,-121
1641,0,0,66,0,-66
1642,1,0,37,0,-37
1643,1,1,161,1281,1120
1644,1,1,855,1279,424
1645,0,0,43,0,-43
1646,1,1,139,1297,1158
1647,0,0,81,0,-81
1648,1,0,125,0,-125
1649,1,1,463,1422,959
1650,1,1,799,1936,1137
1651,0,0,114,0,-114
1652,0,0,21,0,-21
1653,1,1,223,1288,1065
1654,0,0,25,0,-25
1655,0,0,123,0,-123
1656,1,0,28,0,-28
1657,0,0,12,0,-12
1658,0,0,38,0,-38
1659,1,1,156,1951,1795
1660,1,0,29,0,-29
1661,1,1,2283,1598,-685
1662,0,0,26,0,-26
1663,0,0,33,0,-33
1664,0,0,130,0,-130
1665,0,0,156,0,-156
1666,1,1,414,2317,1903
1667,1,0,9,0,-9
1668,1,1,625,1321,696
1669,1,1,245,1560,1315
1670,0,0,4,0,-4
1671,1,1,196,1245,1049
1672,1,0,64,0,-64
1673,1,0,67,0,-67
1674,1,1,20,1854,1834
1675,0,0,105,0,-105
1676,1,0,220,0,-220
1677,1,1,42,1549,1507
1678,1,1,291,1393,1102
1679,0,0,98,0,-98
1680,1,0,25,0,-25
1681,0,0,16,0,-16
1682,0,0,85,0,-85
1683,1,0,18,0,-18
1684,0,0,118,0,-118
1685,0,0,81,0,-81
1686,1,0,55,0,-55
1687,1,0,35,0,-35
1688,1,0,65,0,-65
1689,1,0,13,0,-13
1690,1,0,23,0,-23
1691,1,1,472,1504,1032
1692,1,0,36,0,-36
1693,0,0,24,0,-24
1694,1,1,138,1448,1310
1695,0,0,189,0,-189
1696,1,1,353,2151,1798
1697,0,0,15,0,-15
1698,0,0,37,0,-37
1699,1,1,215,3244,3029
1700,0,0,66,0,-66
1701,0,0,19,0,-19
1702,1,0,84,0,-84
1703,1,1,753,1424,671
1704,1,1,872,1341,469
1705,1,0,101,0,-101
1706,0,0,53,0,-53
1707,1,0,41,0,-41
1708,0,0,21,0,-21
1709,0,0,11,0,-11
1710,1,0,9,0,-9
1711,0,0,5,0,-5
1712,1,0,43,0,-43
1713,1,0,9,0,-9
1714,1,1,1563,1590,27
1715,0,0,9,0,-9
1716,0,0,83,0,-83
1717,1,1,839,1297,458
1718,1,0,22,0,-22
1719,1,1,360,1479,1119
1720,0,0,68,0,-68
1721,1,0,9,0,-9
1722,0,0,9,0,-9
1723,1,1,685,1281,596
1724,0,0,194,0,-194
1725,1,0,131,0,-131
1726,0,0,4,0,-4
1727,0,0,7,0,-7
1728,0,0,7,0,-7
1729,1,0,92,0,-92
1730,1,1,103,1266,1163
1731,1,0,4,0,-4
1732,1,1,462,1355,893
1733,1,1,1152,2116,964
1734,1,0,40,0,-40
1735,1,0,5,0,-5
1736,0,0,5,0,-5
1737,1,0,44,0,-44
1738,1,1,425,1409,984
1739,0,0,29,0,-29
1740,1,0,36,0,-36
1741,0,0,111,0,-111
1742,1,0,28,0,-28
1743,0,0,13,0,-13
1744,1,1,138,2656,2518
1745,1,0,107,0,-107
1746,0,0,21,0,-21
1747,1,0,37,0,-37
1748,1,1,654,1343,689
1749,0,0,112,0,-112
1750,1,0,9,0,-9
1751,0,0,1,0,-1
1752,0,0,73,0,-73
1753,1,1,153,1756,1603
1754,1,0,49,0,-49
1755,0,0,71,0,-71
1756,1,1,112,1681,1569
1757,1,0,57,0,-57
1758,1,1,1558,1326,-232
1759,0,0,3,0,-3
1760,1,1,725,1677,952
1761,1,0,73,0,-73
1762,0,0,31,0,-31
1763,1,0,56,0,-56
1764,0,0,49,0,-49
1765,0,0,25,0,-25
1766,1,1,516,3121,2605
1767,1,1,381,1275,894
1768,0,0,67,0,-67
1769,0,0,27,0,-27
1770,1,1,45,2029,1984
1771,1,0,41,0,-41
1772,1,0,89,0,-89
1773,0,0,199,0,-199
1774,1,0,43,0,-43
1775,1,1,659,1493,834
1776,0,0,31,0,-31
1777,1,0,28,0,-28
1778,1,1,174,1601,1427
1779,1,0,4,0,-4
1780,1,0,28,0,-28
1781,1,1,144,1663,1519
1782,1,0,35,0,-35
1783,0,0,156,0,-156
1784,0,0,21,0,-21
1785,1,1,99,2009,1910
1786,0,0,6,0,-6
1787,0,0,23,0,-23
1788,1,0,84,0,-84
1789,1,0,42,0,-42
1790,1,1,121,2094,1973
1791,1,0,11,0,-11
1792,1,0,0,0,0
1793,1,0,65,0,-65
1794,1,1,291,1403,1112
1795,1,1,637,1580,943
1796,1,1,400,1554,1154
1797,1,1,314,1258,944
1798,1,1,983,1830,847
1799,1,1,944,1315,371
1800,0,0,20,0,-20
1801,1,0,100,0,-100
1802,0,0,20,0,-20
1803,0,0,216,0,-216
1804,0,0,18,0,-18
1805,1,1,251,1900,1649
1806,1,1,340,1403,1063
1807,1,1,71,1305,1234
1808,1,0,86,0,-86
1809,1,1,682,1650,968
1810,1,1,272,1337,1065
1811,1,1,1646,1291,-355
1812,0,0,87,0,-87
1813,1,0,18,0,-18
1814,0,0,13,0,-13
1815,1,1,627,1919,1292
1816,1,1,805,1252,447
1817,1,1,822,2238,1416
1818,0,0,58,0,-58
1819,1,1,265,1376,1111
1820,1,1,111,1440,1329
1821,0,0,136,0,-136
1822,1,0,18,0,-18
1823,0,0,101,0,-101
1824,0,0,52,0,-52
1825,0,0,185,0,-185
1826,1,0,14,0,-14
1827,0,0,24,0,-24
1828,1,1,424,1516,1092
1829,1,1,1051,1323,272
1830,0,0,30,0,-30
1831,1,0,69,0,-69
1832,0,0,28,0,-28
1833,0,0,88,0,-88
1834,0,0,24,0,-24
1835,1,1,133,1569,1436
1836,1,1,508,1401,893
1837,1,0,60,0,-60
1838,0,0,38,0,-38
1839,1,0,295,0,-295
1840,0,0,92,0,-92
1841,0,0,134,0,-134
1842,1,1,350,1279,929
1843,1,1,707,1446,739
1844,1,0,104,0,-104
1845,1,1,787,1608,821
1846,1,1,1333,3845,2512
1847,0,0,1,0,-1
1848,1,1,588,2836,2248
1849,1,0,28,0,-28
1850,0,0,17,0,-17
1851,1,0,95,0,-95
1852,1,1,645,1242,597
1853,0,0,57,0,-57
1854,1,0,78,0,-78
1855,1,1,659,2642,1983
1856,1,0,1,0,-1
1857,1,1,553,1453,900
1858,1,1,245,1330,1085
1859,1,0,104,0,-104
1860,1,0,24,0,-24
1861,1,0,103,0,-103
1862,0,0,24,0,-24
1863,1,0,43,0,-43
1864,1,0,95,0,-95
1865,0,0,87,0,-87
1866,1,1,865,1466,601
1867,1,1,381,1346,965
1868,0,0,56,0,-56
1869,0,0,51,0,-51
1870,1,1,913,1235,322
1871,1,1,215,1755,1540
1872,0,0,197,0,-197
1873,0,0,25,0,-25
1874,0,0,51,0,-51
1875,1,1,486,1297,811
1876,0,0,13,0,-13
1877,1,0,75,0,-75
1878,1,0,68,0,-68
1879,1,0,10,0,-10
1880,0,0,7,0,-7
1881,0,0,6,0,-6
1882,0,0,123,0,-123
1883,1,0,29,0,-29
1884,1,1,368,1864,1496
1885,1,1,471,1460,989
1886,1,0,0,0,0
1887,0,0,73,0,-73
1888,0,0,17,0,-17
1889,0,0,48,0,-48
1890,0,0,0,0,0
1891,1,0,41,0,-41
1892,0,0,43,0,-43
1893,1,1,1471,1622,151
1894,1,0,134,0,-134
1895,1,1,318,1282,964
1896,1,0,40,0,-40
1897,1,0,14,0,-14
1898,1,0,56,0,-56
1899,0,0,6,0,-6
1900,1,0,82,0,-82
1901,1,1,209,1393,1184
1902,1,1,192,1403,1211
1903,0,0,27,0,-27
1904,1,0,42,0,-42
1905,0,0,47,0,-47
1906,1,1,540,2426,1886
1907,1,0,34,0,-34
1908,1,0,61,0,-61
1909,0,0,29,0,-29
1910,0,0,20,0,-20
1911,1,1,241,1334,1093
1912,1,0,87,0,-87
1913,1,0,35,0,-35
1914,0,0,41,0,-41
1915,0,0,8,0,-8
1916,1,0,16,0,-16
1917,1,1,570,1275,705
1918,1,0,31,0,-31
1919,1,0,72,0,-72
1920,1,0,1,0,-1
1921,0,0,44,0,-44
1922,0,0,48,0,-48
1923,1,1,199,1558,1359
1924,1,1,205,1289,1084
1925,1,0,43,0,-43
1926,0,0,22,0,-22
1927,0,0,20,0,-20
1928,0,0,38,0,-38
1929,1,1,1161,2796,1635
1930,1,1,209,1262,1053
1931,0,0,48,0,-48
1932,1,1,893,1455,562
1933,1,0,96,0,-96
1934,1,0,10,0,-10
1935,1,0,40,0,-40
1936,1,1,289,1454,1165
1937,0,0,38,0,-38
1938,0,0,53,0,-53
1939,1,1,871,1524,653
1940,0,0,43,0,-43
1941,0,0,99,0,-99
1942,1,0,25,0,-25
1943,1,0,42,0,-42
1944,0,0,19,0,-19
1945,1,0,34,0,-34
1946,1,0,29,0,-29
1947,0,0,90,0,-90
1948,1,0,13,0,-13
1949,1,1,527,1706,1179
1950,0,0,8,0,-8
1951,1,0,115,0,-115
1952,1,0,31,0,-31
1953,1,0,16,0,-16
1954,1,1,551,1419,868
1955,1,1,685,1934,1249
1956,0,0,49,0,-49
1957,1,1,31,1283,1252
1958,1,1,387,1741,1354
1959,0,0,57,0,-57
1960,1,0,35,0,-35
1961,0,0,1,0,-1
1962,1,1,418,1559,1141
1963,0,0,40,0,-40
1964,0,0,19,0,-19
1965,0,0,21,0,-21
1966,0,0,17,0,-17
1967,1,0,35,0,-35
1968,0,0,119,0,-119
1969,0,0,38,0,-38
1970,0,0,42,0,-42
1971,0,0,55,0,-55
1972,0,0,4,0,-4
1973,1,0,4,0,-4
1974,1,1,498,1272,774
1975,0,0,26,0,-26
1976,1,0,14,0,-14
1977,1,0,75,0,-75
1978,0,0,145,0,-145
1979,0,0,10,0,-10
1980,1,1,729,2624,1895
1981,1,0,37,0,-37
1982,0,0,20,0,-20
1983,1,0,26,0,-26
1984,0,0,24,0,-24
1985,1,0,21,0,-21
1986,1,1,1353,1306,-47
1987,0,0,109,0,-109
1988,1,1,632,2012,1380
1989,1,1,136,1461,1325
1990,0,0,63,0,-63
1991,0,0,28,0,-28
1992,1,0,29,0,-29
1993,1,0,72,0,-72
1994,0,0,9,0,-9
1995,1,1,988,1304,316
1996,1,0,19,0,-19
1997,1,0,53,0,-53
1998,0,0,26,0,-26
1999,1,0,126,0,-126
2000,1,1,261,1575,1314
2001,1,0,20,0,-20
2002,1,0,167,0,-167
2003,0,0,21,0,-21
2004,0,0,13,0,-13
2005,1,1,394,2101,1707
2006,0,0,21,0,-21
2007,1,0,12,0,-12
2008,1,1,893,1481,588
2009,0,0,87,0,-87
2010,0,0,71,0,-71
2011,0,0,217,0,-217
2012,1,0,65,0,-65
2013,1,1,540,1588,1048
2014,1,1,189,1326,1137
2015,1,0,6,0,-6
2016,1,1,734,1377,643
2017,1,0,21,0,-21
2018,1,1,133,1832,1699
2019,1,0,1,0,-1
2020,1,1,70,1289,1219
2021,0,0,13,0,-13
2022,0,0,24,0,-24
2023,1,1,419,1559,1140
2024,0,0,79,0,-79
2025,1,0,4,0,-4
2026,1,0,92,0,-92
2027,1,0,142,0,-142
2028,1,0,59,0,-59
2029,0,0,23,0,-23
