ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
1051,1,1,873,1276,403
1052,1,1,1327,1443,116
1053,0,0,8,0,-8
1054,1,1,166,2335,2169
1055,0,0,24,0,-24
1056,1,1,239,1285,1046
1057,0,0,28,0,-28
1058,0,0,41,0,-41
1059,0,0,2,0,-2
1060,1,1,238,1385,1147
1061,0,0,79,0,-79
1062,1,1,69,2114,2045
1063,1,0,137,0,-137
1064,0,0,174,0,-174
1065,0,0,41,0,-41
1066,1,0,71,0,-71
1067,1,0,25,0,-25
1068,1,0,44,0,-44
1069,0,0,3,0,-3
1070,1,1,524,1266,742
1071,1,0,79,0,-79
1072,0,0,46,0,-46
1073,1,1,567,1337,770
1074,0,0,41,0,-41
1075,1,0,10,0,-10
1076,1,0,33,0,-33
1077,1,0,24,0,-24
1078,1,0,7,0,-7
1079,0,0,1,0,-1
1080,0,0,3,0,-3
1081,1,1,927,1424,497
1082,1,0,61,0,-61
1083,1,1,952,1505,553
1084,0,0,2,0,-2
1085,1,1,63,1507,1444
1086,1,1,69,1306,1237
1087,1,0,4,0,-4
1088,1,0,87,0,-87
1089,1,0,10,0,-10
1090,1,1,115,1205,1090
1091,1,0,30,0,-30
1092,1,1,159,1431,1272
1093,0,0,27,0,-27
1094,0,0,4,0,-4
1095,0,0,86,0,-86
1096,0,0,44,0,-44
1097,1,0,31,0,-31
1098,1,1,161,1308,1147
1099,1,0,91,0,-91
1100,0,0,90,0,-90
1101,1,0,92,0,-92
1102,1,0,34,0,-34
1103,0,0,4,0,-4
1104,0,0,57,0,-57
1105,1,1,371,3614,3243
1106,0,0,3,0,-3
1107,0,0,75,0,-75
1108,0,0,47,0,-47
1109,1,1,393,1205,812
1110,0,0,60,0,-60
1111,1,1,394,2637,2243
1112,0,0,24,0,-24
1113,1,0,179,0,-179
1114,0,0,14,0,-14
1115,0,0,37,0,-37
1116,0,0,37,0,-37
1117,1,1,106,1240,1134
1118,1,0,15,0,-15
1119,1,0,29,0,-29
1120,1,1,2020,2189,169
1121,0,0,93,0,-93
1122,0,0,16,0,-16
1123,0,0,6,0,-6
1124,1,1,338,1433,1095
1125,0,0,43,0,-43
1126,0,0,26,0,-26
1127,0,0,3,0,-3
1128,0,0,15,0,-15
1129,0,0,8,0,-8
1130,0,0,6,0,-6
1131,0,0,86,0,-86
1132,1,1,224,1311,1087
1133,0,0,58,0,-58
1134,0,0,119,0,-119
1135,0,0,7,0,-7
1136,1,0,6,0,-6
1137,0,0,33,0,-33
1138,1,0,5,0,-5
1139,0,0,42,0,-42
1140,1,0,13,0,-13
1141,0,0,163,0,-163
1142,1,0,80,0,-80
1143,1,1,150,2037,1887
1144,1,0,29,0,-29
1145,0,0,11,0,-11
1146,1,0,44,0,-44
1147,0,0,107,0,-107
1148,1,1,196,1841,1645
1149,0,0,29,0,-29
1150,0,0,25,0,-25
1151,0,0,30,0,-30
1152,0,0,9,0,-9
1153,1,1,420,1664,1244
1154,0,0,23,0,-23
1155,1,1,1309,1283,-26
1156,1,1,626,1266,640
1157,1,1,1769,1916,147
1158,0,0,36,0,-36
1159,1,1,494,1393,899
1160,0,0,39,0,-39
1161,0,0,100,0,-100
1162,0,0,41,0,-41
1163,0,0,0,0,0
1164,1,0,71,0,-71
1165,0,0,47,0,-47
1166,1,1,517,2040,1523
1167,0,0,27,0,-27
1168,0,0,26,0,-26
1169,0,0,17,0,-17
1170,1,1,586,1395,809
1171,1,1,690,1382,692
1172,1,0,37,0,-37
1173,1,0,15,0,-15
1174,0,0,5,0,-5
1175,0,0,13,0,-13
1176,0,0,14,0,-14
1177,1,1,392,1388,996
1178,0,0,6,0,-6
1179,1,1,294,1227,933
1180,0,0,68,0,-68
1181,1,1,956,1282,326
1182,1,0,9,0,-9
1183,1,0,24,0,-24
1184,0,0,16,0,-16
1185,1,1,1152,1416,264
1186,1,1,1321,1303,-18
1187,0,0,40,0,-40
1188,1,1,618,2272,1654
1189,0,0,141,0,-141
1190,0,0,146,0,-146
1191,0,0,18,0,-18
1192,1,1,434,1518,1084
1193,1,0,34,0,-34
1194,0,0,29,0,-29
1195,0,0,16,0,-16
1196,0,0,12,0,-12
1197,0,0,16,0,-16
1198,1,0,2,0,-2
1199,0,0,157,0,-157
1200,1,1,723,1323,600
1201,0,0,5,0,-5
1202,1,0,12,0,-12
1203,1,1,2323,1573,-750
1204,1,1,892,2521,1629
1205,1,1,66,1220,1154
1206,1,1,187,1320,1133
1207,1,0,53,0,-53
1208,1,1,1655,2664,1009
1209,0,0,128,0,-128
1210,1,0,40,0,-40
1211,0,0,63,0,-63
1212,0,0,12,0,-12
1213,1,1,291,1311,1020
1214,1,1,547,1932,1385
1215,1,0,172,0,-172
1216,0,0,36,0,-36
1217,0,0,125,0,-125
1218,1,1,6,1401,1395
1219,1,1,131,1320,1189
1220,1,0,12,0,-12
1221,1,1,44,1453,1409
1222,1,1,283,1599,1316
1223,0,0,24,0,-24
1224,0,0,19,0,-19
1225,1,1,318,1546,1228
1226,0,0,3,0,-3
1227,0,0,115,0,-115
1228,1,1,456,1591,1135
1229,1,1,769,1747,978
1230,0,0,26,0,-26
1231,0,0,116,0,-116
1232,1,0,75,0,-75
1233,0,0,3,0,-3
1234,0,0,88,0,-88
1235,1,0,23,0,-23
1236,1,1,413,1229,816
1237,1,1,271,1274,1003
1238,1,1,839,1459,620
1239,0,0,1,0,-1
1240,0,0,59,0,-59
1241,0,0,12,0,-12
1242,0,0,68,0,-68
1243,1,1,443,2099,1656
1244,0,0,14,0,-14
1245,1,0,62,0,-62
1246,1,1,309,1304,995
1247,1,1,393,1318,925
1248,0,0,97,0,-97
1249,0,0,35,0,-35
1250,0,0,19,0,-19
1251,0,0,36,0,-36
1252,1,0,32,0,-32
1253,1,1,2395,1511,-884
1254,1,0,43,0,-43
1255,1,1,145,1830,1685
1256,0,0,4,0,-4
1257,1,1,1084,1292,208
1258,0,0,14,0,-14
1259,1,1,792,2521,1729
1260,1,0,99,0,-99
1261,0,0,101,0,-101
1262,1,0,122,0,-122
1263,1,0,31,0,-31
1264,0,0,24,0,-24
1265,0,0,107,0,-107
1266,1,1,9,5258,5249
1267,1,0,38,0,-38
1268,0,0,81,0,-81
1269,0,0,11,0,-11
1270,1,1,1052,1612,560
1271,0,0,17,0,-17
1272,1,0,27,0,-27
1273,0,0,118,0,-118
1274,1,1,85,4056,3971
1275,0,0,15,0,-15
1276,1,1,140,1291,1151
1277,0,0,22,0,-22
1278,1,0,25,0,-25
1279,0,0,44,0,-44
1280,1,0,84,0,-84
1281,0,0,18,0,-18
1282,0,0,38,0,-38
1283,1,1,737,1258,521
1284,1,0,44,0,-44
1285,1,1,526,1309,783
1286,1,0,29,0,-29
1287,1,1,641,1492,851
1288,0,0,119,0,-119
1289,1,0,23,0,-23
1290,1,0,4,0,-4
1291,1,1,285,1424,1139
1292,1,0,34,0,-34
1293,1,1,50,1548,1498
1294,1,0,251,0,-251
1295,0,0,9,0,-9
1296,1,1,148,1395,1247
1297,1,0,43,0,-43
1298,1,1,1106,1350,244
1299,0,0,21,0,-21
1300,1,0,19,0,-19
1301,1,1,1205,1902,697
1302,1,1,154,1219,1065
1303,0,0,97,0,-97
1304,0,0,4,0,-4
1305,0,0,16,0,-16
1306,0,0,9,0,-9
1307,1,0,156,0,-156
1308,1,1,430,1753,1323
1309,1,0,28,0,-28
1310,1,0,1,0,-1
1311,0,0,43,0,-43
1312,1,0,165,0,-165
1313,1,0,11,0,-11
1314,1,0,137,0,-137
1315,1,0,9,0,-9
1316,0,0,4,0,-4
1317,0,0,72,0,-72
1318,1,0,13,0,-13
1319,0,0,119,0,-119
1320,0,0,55,0,-55
1321,1,0,115,0,-115
1322,0,0,35,0,-35
1323,1,0,48,0,-48
1324,1,0,9,0,-9
1325,1,1,2028,2041,13
1326,1,0,39,0,-39
1327,0,0,123,0,-123
1328,0,0,7,0,-7
1329,0,0,0,0,0
1330,1,0,42,0,-42
1331,1,1,545,1378,833
1332,0,0,0,0,0
1333,1,1,659,1308,649
1334,1,1,937,1538,601
1335,1,1,498,1298,800
1336,0,0,3,0,-3
1337,0,0,47,0,-47
1338,1,0,81,0,-81
1339,0,0,25,0,-25
1340,1,1,520,1293,773
1341,0,0,52,0,-52
1342,0,0,28,0,-28
1343,0,0,56,0,-56
1344,0,0,53,0,-53
1345,1,1,675,1460,785
1346,0,0,25,0,-25
1347,1,1,276,1294,1018
1348,1,0,15,0,-15
1349,0,0,43,0,-43
1350,1,1,278,1228,950
1351,1,1,1431,1241,-190
1352,1,1,1404,1207,-197
1353,0,0,1,0,-1
1354,1,0,23,0,-23
1355,1,1,1100,2030,930
1356,1,0,43,0,-43
1357,1,0,13,0,-13
1358,0,0,307,0,-307
1359,1,0,29,0,-29
1360,1,0,85,0,-85
1361,1,1,1146,2443,1297
1362,1,1,461,1221,760
1363,1,0,50,0,-50
1364,0,0,46,0,-46
1365,1,0,28,0,-28
1366,0,0,36,0,-36
1367,0,0,23,0,-23
1368,0,0,3,0,-3
1369,0,0,27,0,-27
1370,1,1,927,1762,835
1371,1,0,25,0,-25
1372,0,0,13,0,-13
1373,1,1,641,2172,1531
1374,0,0,3,0,-3
1375,1,0,51,0,-51
1376,0,0,94,0,-94
1377,1,0,19,0,-19
1378,1,0,3,0,-3
1379,0,0,10,0,-10
1380,1,1,969,1830,861
1381,1,0,78,0,-78
1382,0,0,60,0,-60
1383,1,1,635,1435,800
1384,1,0,64,0,-64
1385,1,0,45,0,-45
1386,1,1,783,1211,428
1387,1,1,624,1641,1017
1388,1,0,2,0,-2
1389,0,0,7,0,-7
1390,1,1,709,1622,913
1391,0,0,7,0,-7
1392,1,0,170,0,-170
1393,0,0,31,0,-31
1394,0,0,15,0,-15
1395,0,0,75,0,-75
1396,1,1,162,1320,1158
1397,1,0,4,0,-4
1398,0,0,32,0,-32
1399,1,0,45,0,-45
1400,1,0,14,0,-14
1401,0,0,169,0,-169
1402,0,0,235,0,-235
1403,1,1,338,1637,1299
1404,1,0,20,0,-20
1405,1,1,193,2108,1915
1406,0,0,19,0,-19
1407,1,0,18,0,-18
1408,1,0,64,0,-64
1409,1,1,125,1278,1153
1410,1,0,60,0,-60
1411,1,0,2,0,-2
1412,0,0,26,0,-26
1413,0,0,106,0,-106
1414,0,0,205,0,-205
1415,0,0,100,0,-100
1416,1,0,254,0,-254
1417,0,0,301,0,-301
1418,0,0,10,0,-10
1419,0,0,144,0,-144
1420,1,0,35,0,-35
1421,0,0,210,0,-210
1422,1,0,23,0,-23
1423,0,0,9,0,-9
1424,1,1,107,1228,1121
1425,0,0,45,0,-45
1426,1,1,717,1644,927
1427,1,1,165,1279,1114
1428,0,0,31,0,-31
1429,0,0,147,0,-147
1430,0,0,9,0,-9
1431,0,0,50,0,-50
1432,0,0,12,0,-12
1433,1,0,19,0,-19
1434,1,0,23,0,-23
1435,0,0,14,0,-14
1436,1,1,776,1241,465
1437,0,0,59,0,-59
1438,1,1,683,1297,614
1439,0,0,40,0,-40
1440,1,1,425,2185,1760
1441,0,0,286,0,-286
1442,1,1,775,1677,902
1443,1,0,30,0,-30
1444,0,0,64,0,-64
1445,1,0,173,0,-173
1446,1,1,348,1237,889
1447,1,1,565,1279,714
1448,0,0,56,0,-56
1449,1,1,286,1413,1127
1450,1,0,15,0,-15
1451,1,1,37,1913,1876
1452,0,0,68,0,-68
1453,1,1,713,1450,737
1454,0,0,71,0,-71
1455,1,1,666,1284,618
1456,1,0,43,0,-43
1457,1,1,65,1780,1715
1458,1,1,453,1369,916
1459,1,0,89,0,-89
1460,0,0,0,0,0
1461,1,0,113,0,-113
1462,1,0,58,0,-58
1463,1,1,262,1411,1149
1464,1,0,69,0,-69
1465,1,1,359,2280,1921
1466,1,1,481,3379,2898
1467,0,0,34,0,-34
1468,0,0,41,0,-41
1469,1,1,910,1457,547
1470,1,1,183,1660,1477
1471,1,0,3,0,-3
1472,0,0,46,0,-46
1473,0,0,96,0,-96
1474,1,1,198,1438,1240
1475,0,0,33,0,-33
1476,0,0,51,0,-51
1477,1,0,33,0,-33
1478,0,0,42,0,-42
1479,1,1,1048,1249,201
1480,1,0,5,0,-5
1481,1,0,38,0,-38
1482,1,1,648,1279,631
1483,0,0,234,0,-234
1484,1,1,867,1324,457
1485,0,0,223,0,-223
1486,0,0,0,0,0
1487,1,0,3,0,-3
1488,1,1,36,1212,1176
1489,0,0,10,0,-10
1490,0,0,5,0,-5
1491,0,0,32,0,-32
1492,1,0,21,0,-21
1493,0,0,1,0,-1
1494,1,1,208,1232,1024
1495,0,0,43,0,-43
1496,1,1,177,2154,1977
1497,0,0,76,0,-76
1498,1,1,447,2575,2128
1499,0,0,8,0,-8
1500,1,0,11,0,-11
1501,1,0,188,0,-188
1502,0,0,33,0,-33
1503,0,0,18,0,-18
1504,0,0,84,0,-84
1505,0,0,11,0,-11
1506,1,0,21,0,-21
1507,1,0,12,0,-12
1508,1,0,3,0,-3
1509,1,0,40,0,-40
1510,1,1,622,1442,820
1511,1,0,272,0,-272
1512,0,0,57,0,-57
1513,0,0,97,0,-97
1514,1,0,14,0,-14
1515,0,0,87,0,-87
1516,1,1,1413,1296,-117
1517,1,1,557,1202,645
1518,1,0,34,0,-34
1519,1,0,31,0,-31
1520,0,0,6,0,-6
1521,1,1,220,1305,1085
1522,1,0,22,0,-22
1523,1,0,7,0,-7
1524,1,0,25,0,-25
1525,1,1,173,1279,1106
1526,1,0,162,0,-162
1527,1,1,262,1351,1089
1528,1,0,18,0,-18
1529,1,1,357,1534,1177
1530,1,1,229,1344,1115
1531,1,0,23,0,-23
1532,1,1,331,1406,1075
1533,0,0,124,0,-124
1534,1,1,53,1731,1678
1535,1,1,529,1220,691
1536,1,0,96,0,-96
1537,0,0,49,0,-49
1538,1,1,30,1584,1554
1539,0,0,34,0,-34
1540,1,1,1128,1508,380
1541,1,0,14,0,-14
1542,0,0,1,0,-1
1543,1,0,16,0,-16
1544,1,1,2646,1417,-1229
1545,1,1,197,1343,1146
1546,0,0,31,0,-31
1547,1,0,283,0,-283
1548,1,0,1,0,-1
1549,1,0,29,0,-29
1550,0,0,3,0,-3
1551,1,0,170,0,-170
1552,0,0,19,0,-19
1553,0,0,16,0,-16
1554,1,0,0,0,0
1555,0,0,69,0,-69
1556,1,0,57,0,-57
1557,1,1,235,1791,1556
1558,1,0,57,0,-57
1559,0,0,24,0,-24
1560,1,1,302,2706,2404
1561,1,0,33,0,-33
1562,0,0,14,0,-14
1563,1,0,13,0,-13
1564,0,0,61,0,-61
1565,0,0,21,0,-21
1566,1,1,585,1569,984
1567,0,0,21,0,-21
1568,0,0,84,0,-84
1569,1,1,1328,1860,532
1570,1,1,943,1654,711
1571,1,1,900,1753,853
1572,0,0,112,0,-112
1573,1,1,457,1262,805
1574,1,0,74,0,-74
1575,1,0,50,0,-50
1576,1,1,193,1243,1050
1577,0,0,60,0,-60
1578,1,1,693,1729,1036
1579,1,1,299,1744,1445
1580,1,0,17,0,-17
1581,0,0,2,0,-2
1582,0,0,162,0,-162
1583,1,1,1288,1822,534
1584,0,0,188,0,-188
1585,1,0,104,0,-104
1586,1,1,203,1577,1374
1587,1,0,111,0,-111
1588,1,1,112,1242,1130
1589,1,1,374,1529,1155
1590,1,1,842,1319,477
1591,0,0,12,0,-12
1592,0,0,102,0,-102
1593,1,0,1,0,-1
1594,1,0,450,0,-450
1595,1,1,448,1212,764
1596,1,1,278,1314,1036
1597,0,0,160,0,-160
1598,1,0,52,0,-52
1599,0,0,105,0,-105
1600,1,1,138,1280,1142
1601,1,0,105,0,-105
1602,0,0,2,0,-2
1603,1,1,961,1237,276
1604,1,1,1224,4043,2819
1605,1,0,48,0,-48
1606,1,1,402,1237,835
1607,1,0,3,0,-3
1608,1,1,344,1395,1051
1609,1,0,4,0,-4
1610,1,1,58,1547,1489
1611,1,1,111,1381,1270
1612,1,1,504,2000,1496
1613,1,0,117,0,-117
1614,1,0,17,0,-17
1615,0,0,101,0,-101
1616,1,0,2,0,-2
1617,1,1,238,2161,1923
1618,0,0,26,0,-26
1619,1,0,11,0,-11
1620,1,0,8,0,-8
1621,0,0,20,0,-20
1622,1,0,65,0,-65
1623,1,0,164,0,-164
1624,1,1,789,4552,3763
1625,1,1,86,1342,1256
1626,0,0,27,0,-27
1627,0,0,109,0,-109
1628,1,0,4,0,-4
1629,1,0,15,0,-15
1630,1,1,357,1726,1369
1631,0,0,40,0,-40
1632,1,0,53,0,-53
1633,0,0,98,0,-98
1634,1,0,27,0,-27
1635,0,0,8,0,-8
1636,1,0,17,0,-17
1637,0,0,78,0,-78
1638,1,0,18,0,-18
1639,1,0,246,0,-246
1640,0,0,10,0,-10
1641,0,0,7,0,-7
1642,1,1,524,1358,834
1643,1,0,27,0,-27
1644,0,0,17,0,-17
1645,1,0,44,0,-44
1646,1,1,412,1980,1568
1647,1,1,1009,1275,266
1648,1,1,42,1245,1203
1649,1,0,4,0,-4
1650,0,0,22,0,-22
1651,1,0,24,0,-24
1652,1,1,186,1759,1573
1653,0,0,200,0,-200
1654,1,0,23,0,-23
1655,1,0,0,0,0
1656,0,0,135,0,-135
1657,1,0,14,0,-14
1658,1,1,947,1835,888
1659,0,0,10,0,-10
1660,1,0,25,0,-25
1661,0,0,21,0,-21
1662,1,0,26,0,-26
1663,0,0,44,0,-44
1664,0,0,52,0,-52
1665,1,1,714,1978,1264
1666,1,1,264,1351,1087
1667,1,1,667,2594,1927
1668,0,0,139,0,-139
1669,1,0,112,0,-112
1670,0,0,136,0,-136
1671,1,1,426,1292,866
1672,0,0,3,0,-3
1673,1,1,184,1345,1161
1674,1,0,263,0,-263
1675,0,0,69,0,-69
1676,0,0,17,0,-17
1677,0,0,46,0,-46
1678,0,0,90,0,-90
1679,0,0,38,0,-38
1680,1,1,1064,1203,139
1681,1,0,33,0,-33
1682,0,0,105,0,-105
1683,0,0,82,0,-82
1684,1,0,31,0,-31
1685,1,0,12,0,-12
1686,1,0,57,0,-57
1687,1,0,76,0,-76
1688,1,0,17,0,-17
1689,1,0,75,0,-75
1690,0,0,178,0,-178
1691,1,0,34,0,-34
1692,1,1,1032,1282,250
1693,0,0,11,0,-11
1694,1,1,213,1523,1310
1695,0,0,196,0,-196
1696,0,0,146,0,-146
1697,0,0,28,0,-28
1698,1,0,10,0,-10
1699,1,1,1345,1243,-102
1700,0,0,18,0,-18
1701,0,0,2,0,-2
1702,0,0,76,0,-76
1703,1,1,206,1583,1377
1704,0,0,96,0,-96
1705,1,0,148,0,-148
1706,1,0,21,0,-21
1707,1,1,223,3031,2808
1708,0,0,53,0,-53
1709,0,0,64,0,-64
1710,1,1,291,1216,925
1711,1,0,11,0,-11
1712,0,0,11,0,-11
1713,0,0,8,0,-8
1714,1,0,18,0,-18
1715,1,0,73,0,-73
1716,0,0,23,0,-23
1717,0,0,22,0,-22
1718,1,1,1575,1298,-277
1719,1,1,157,1226,1069
1720,0,0,21,0,-21
1721,1,1,1637,1587,-50
1722,1,1,504,2228,1724
1723,1,0,11,0,-11
1724,0,0,4,0,-4
1725,1,0,14,0,-14
1726,0,0,21,0,-21
1727,1,1,651,1217,566
1728,0,0,4,0,-4
1729,0,0,50,0,-50
1730,1,1,202,1948,1746
1731,1,0,49,0,-49
1732,1,0,1,0,-1
1733,1,0,64,0,-64
1734,1,0,121,0,-121
1735,0,0,101,0,-101
1736,1,0,118,0,-118
1737,1,1,72,1381,1309
1738,1,1,1855,1346,-509
1739,1,1,198,1346,1148
1740,1,0,27,0,-27
1741,1,0,131,0,-131
1742,0,0,89,0,-89
1743,0,0,76,0,-76
1744,1,1,80,1202,1122
1745,1,1,795,1356,561
1746,1,0,9,0,-9
1747,0,0,2,0,-2
1748,1,1,4141,1278,-2863
1749,0,0,47,0,-47
1750,0,0,40,0,-40
1751,1,0,10,0,-10
1752,1,1,154,1309,1155
1753,0,0,26,0,-26
1754,0,0,61,0,-61
1755,0,0,54,0,-54
1756,1,0,10,0,-10
1757,1,1,528,1565,1037
1758,0,0,118,0,-118
1759,0,0,86,0,-86
1760,1,0,77,0,-77
1761,1,0,9,0,-9
1762,0,0,82,0,-82
1763,1,1,394,2060,1666
1764,0,0,95,0,-95
1765,1,0,1,0,-1
1766,1,1,315,1218,903
1767,1,1,88,1291,1203
1768,1,0,9,0,-9
1769,1,1,593,1383,790
1770,0,0,21,0,-21
1771,0,0,52,0,-52
1772,1,1,194,1325,1131
1773,0,0,1,0,-1
1774,1,1,1176,1343,167
1775,1,1,224,1377,1153
1776,1,1,718,1619,901
1777,0,0,103,0,-103
1778,1,0,46,0,-46
1779,0,0,46,0,-46
1780,1,1,638,1348,710
1781,1,0,57,0,-57
1782,0,0,28,0,-28
1783,1,1,153,1341,1188
1784,1,1,674,2508,1834
1785,1,1,573,4334,3761
1786,1,1,301,1350,1049
1787,0,0,5,0,-5
1788,0,0,38,0,-38
1789,0,0,61,0,-61
1790,1,0,126,0,-126
1791,1,0,15,0,-15
1792,0,0,11,0,-11
1793,0,0,34,0,-34
1794,1,1,291,1478,1187
1795,1,0,91,0,-91
1796,0,0,120,0,-120
1797,0,0,87,0,-87
1798,0,0,52,0,-52
1799,1,0,1,0,-1
1800,1,1,622,1237,615
1801,0,0,27,0,-27
1802,1,0,18,0,-18
1803,1,0,15,0,-15
1804,1,1,309,1312,1003
1805,0,0,42,0,-42
1806,0,0,52,0,-52
1807,1,1,305,1967,1662
1808,1,0,3,0,-3
1809,0,0,168,0,-168
1810,1,0,1,0,-1
1811,0,0,11,0,-11
1812,0,0,186,0,-186
1813,1,0,25,0,-25
1814,0,0,31,0,-31
1815,1,1,108,2138,2030
1816,1,1,247,2040,1793
1817,1,1,595,1451,856
1818,0,0,63,0,-63
1819,1,0,91,0,-91
1820,1,1,828,2770,1942
1821,0,0,160,0,-160
1822,1,1,64,1384,1320
1823,1,1,513,2093,1580
1824,1,0,37,0,-37
1825,0,0,78,0,-78
1826,0,0,56,0,-56
1827,0,0,98,0,-98
1828,0,0,28,0,-28
1829,1,1,332,1259,927
1830,1,0,8,0,-8
1831,1,0,103,0,-103
1832,1,0,7,0,-7
1833,0,0,18,0,-18
1834,1,0,37,0,-37
1835,1,0,1,0,-1
1836,1,1,326,1284,958
1837,1,1,159,1394,1235
1838,1,0,60,0,-60
1839,1,0,200,0,-200
1840,1,0,3,0,-3
1841,1,1,458,1539,1081
1842,0,0,177,0,-177
1843,1,1,992,1209,217
1844,1,0,238,0,-238
1845,0,0,100,0,-100
1846,1,0,19,0,-19
1847,1,0,41,0,-41
1848,0,0,37,0,-37
1849,1,1,1986,1414,-572
1850,1,0,60,0,-60
1851,0,0,38,0,-38
1852,1,0,88,0,-88
1853,1,0,88,0,-88
1854,1,0,28,0,-28
1855,0,0,16,0,-16
1856,1,1,125,1347,1222
1857,1,1,1000,1716,716
1858,0,0,186,0,-186
1859,1,1,172,1266,1094
1860,0,0,1,0,-1
1861,1,1,94,1432,1338
1862,0,0,98,0,-98
1863,0,0,7,0,-7
1864,1,0,67,0,-67
1865,1,1,1580,1334,-246
1866,0,0,9,0,-9
1867,0,0,48,0,-48
1868,0,0,28,0,-28
1869,1,1,743,1231,488
1870,1,0,33,0,-33
1871,0,0,3,0,-3
1872,1,0,14,0,-14
1873,0,0,27,0,-27
1874,1,1,539,1449,910
1875,0,0,15,0,-15
1876,1,1,58,1769,1711
1877,0,0,54,0,-54
1878,1,0,19,0,-19
1879,0,0,187,0,-187
1880,1,0,60,0,-60
1881,0,0,101,0,-101
1882,0,0,9,0,-9
1883,0,0,36,0,-36
1884,0,0,3,0,-3
1885,1,0,37,0,-37
1886,0,0,284,0,-284
1887,0,0,8,0,-8
1888,0,0,60,0,-60
1889,0,0,58,0,-58
1890,0,0,205,0,-205
1891,1,1,397,1346,949
1892,1,0,102,0,-102
1893,1,1,553,1280,727
1894,0,0,119,0,-119
1895,0,0,56,0,-56
1896,0,0,1,0,-1
1897,0,0,3,0,-3
1898,1,1,216,1512,1296
1899,0,0,7,0,-7
1900,1,0,64,0,-64
1901,1,1,291,3298,3007
1902,1,1,657,1348,691
1903,0,0,5,0,-5
1904,0,0,72,0,-72
1905,1,0,5,0,-5
1906,1,1,702,1414,712
1907,1,1,1004,1279,275
1908,0,0,166,0,-166
1909,0,0,4,0,-4
1910,0,0,1,0,-1
1911,1,0,60,0,-60
1912,1,1,68,2067,1999
1913,1,1,500,1213,713
1914,0,0,65,0,-65
1915,1,0,31,0,-31
1916,0,0,35,0,-35
1917,1,1,460,1387,927
1918,0,0,113,0,-113
1919,1,0,19,0,-19
1920,0,0,60,0,-60
1921,1,0,82,0,-82
1922,1,1,502,1202,700
1923,0,0,41,0,-41
1924,1,0,36,0,-36
1925,1,0,9,0,-9
1926,0,0,36,0,-36
1927,0,0,83,0,-83
1928,1,0,254,0,-254
1929,0,0,55,0,-55
1930,0,0,209,0,-209
1931,1,0,84,0,-84
1932,1,0,51,0,-51
1933,1,0,148,0,-148
1934,1,0,79,0,-79
1935,0,0,5,0,-5
1936,1,0,92,0,-92
1937,1,0,60,0,-60
1938,0,0,11,0,-11
1939,0,0,7,0,-7
1940,0,0,51,0,-51
1941,1,0,0,0,0
1942,1,1,3356,1236,-2120
1943,0,0,65,0,-65
1944,1,1,120,1231,1111
1945,1,1,60,1421,1361
1946,1,1,1348,1440,92
1947,0,0,61,0,-61
1948,1,1,200,1705,1505
1949,1,1,466,1385,919
1950,1,1,320,1237,917
1951,0,0,120,0,-120
1952,1,1,397,1759,1362
1953,1,1,589,1629,1040
1954,0,0,98,0,-98
1955,0,0,110,0,-110
1956,0,0,199,0,-199
1957,1,0,0,0,0
1958,0,0,26,0,-26
1959,0,0,12,0,-12
1960,1,0,111,0,-111
1961,0,0,17,0,-17
1962,1,1,262,1359,1097
1963,1,1,1306,1447,141
1964,1,0,35,0,-35
1965,1,0,34,0,-34
1966,1,1,120,1469,1349
1967,1,0,2,0,-2
1968,1,0,4,0,-4
1969,1,1,138,1201,1063
1970,1,0,17,0,-17
1971,1,0,17,0,-17
1972,1,1,441,1204,763
1973,1,1,2447,1524,-923
1974,0,0,29,0,-29
1975,0,0,137,0,-137
1976,1,1,390,1275,885
1977,1,0,10,0,-10
1978,0,0,57,0,-57
1979,1,0,22,0,-22
1980,0,0,18,0,-18
1981,0,0,37,0,-37
1982,0,0,23,0,-23
1983,1,0,44,0,-44
1984,1,0,28,0,-28
1985,0,0,14,0,-14
1986,1,0,21,0,-21
1987,1,0,38,0,-38
1988,1,1,477,1384,907
1989,0,0,18,0,-18
1990,1,1,1221,1604,383
1991,0,0,2,0,-2
1992,1,1,139,1908,1769
1993,1,1,60,1393,1333
1994,1,0,4,0,-4
1995,1,1,266,1310,1044
1996,1,1,59,1361,1302
1997,0,0,91,0,-91
1998,1,0,28,0,-28
1999,1,0,139,0,-139
2000,1,0,5,0,-5
2001,0,0,57,0,-57
2002,0,0,25,0,-25
2003,1,0,27,0,-27
2004,1,1,92,1262,1170
2005,1,1,338,1428,1090
2006,0,0,93,0,-93
2007,1,0,90,0,-90
2008,0,0,0,0,0
2009,1,1,365,1228,863
2010,1,1,808,1363,555
2011,0,0,66,0,-66
2012,0,0,51,0,-51
2013,1,0,2,0,-2
2014,0,0,77,0,-77
2015,1,1,690,1359,669
2016,0,0,57,0,-57
2017,1,1,225,1871,1646
2018,0,0,8,0,-8
2019,0,0,19,0,-19
2020,0,0,65,0,-65
2021,0,0,31,0,-31
2022,1,1,1004,1303,299
2023,1,0,6,0,-6
2024,1,0,46,0,-46
2025,0,0,90,0,-90
2026,0,0,11,0,-11
2027,0,0,26,0,-26
2028,1,1,148,1288,1140
2029,1,1,260,1467,1207
2030,0,0,53,0,-53
2031,0,0,50,0,-50
2032,0,0,4,0,-4
